VendorNumber,VendorName,Brand,PurchasePrice,Actual_sellingPrice,Volume,Description,total_purchase_quantity,total_purchases_amount_in_dollars,TOTAL_SALES_QUANTITY,TOTAL_SALES_PRICE,TOTAL_SALES_DOLLARS,TOTALSALES_EXCISE_TAX,freight_Cost,GrossProfit,Stockturnover,ProfitMargin,SalesToPurchaseRatio,Unitprice,Ordersize,Unsold_inventory_value
98450,Serralles Usa LLC,267,10.39,12.99,1000.0,Don Q Coco Coconut Rum,2,20.78,6,25.98,77.94,6.300000000000001,856.02,57.16,3.0,73.33846548627149,3.750721847930702,10.39,Small,-41.56
12546,JIM BEAM BRANDS COMPANY,3170,7.03,12.99,750.0,Pinnacle Orange Whipped,3,21.09,11,56.94,104.39,8.66,123880.97,83.3,3.6666666666666665,79.79691541335376,4.949739212897108,7.03,Small,-56.24
7749,R.P.IMPORTS INC,19612,21.19,31.99,750.0,Ch Petit Bocq Cru Borgeos 10,1,21.19,10,191.94,319.9,1.11,91.5,298.71,10.0,93.37605501719287,15.096743747050494,21.19,Small,-190.71
2555,DISARONNO INTERNATIONAL LLC,5831,5.34,6.99,200.0,DiSaronno Amaretto,4,21.36,684,2320.6800000000003,4781.16,143.64,5861.03,4759.8,171.0,99.553246492483,223.8370786516854,5.34,Small,-3631.2
7245,PROXIMO SPIRITS INC.,957,21.37,27.99,750.0,Hangar One Blueberry Vodka,1,21.37,6,167.94,167.94,4.74,38994.78,146.57,6.0,87.27521733952602,7.858680393074403,21.37,Small,-106.85000000000001
90011,FORTUNE WINE BROKERS LLC,17358,10.73,16.99,750.0,Ch de Bonhoste Red Brdx 09,2,21.46,6,101.94,101.94,0.66,238.60999999999999,80.47999999999999,3.0,78.94840102020795,4.750232991612302,10.73,Small,-42.92
653,STATE WINE & SPIRITS,20333,7.18,10.99,750.0,Mommy's Time Out Delicious R,3,21.54,6,43.96,65.94,0.67,8014.9800000000005,44.4,2.0,67.33393994540492,3.0612813370473537,7.18,Small,-21.54
9165,ULTRA BEVERAGE COMPANY LLP,12354,3.65,14.99,750.0,Mercer Pnt Gris,6,21.9,17,15.870000000000001,89.92999999999999,1.9200000000000002,68054.7,68.03,2.8333333333333335,75.64772600911822,4.106392694063927,3.65,Small,-40.15
4425,MARTIGNETTI COMPANIES,37940,22.06,49.99,750.0,Staglin Salus Rthfd Chard,1,22.06,9,191.94,287.90999999999997,1.0,144929.24,265.84999999999997,9.0,92.33788336632975,13.051223934723481,22.06,Small,-176.48
10754,PERFECTA WINES,5335,22.21,29.99,750.0,Beniotome Sesame Shochu,1,22.21,159,4348.55,4768.41,125.51,28720.52,4746.2,159.0,99.5342262934605,214.69653309320125,22.21,Small,-3509.1800000000003
4425,MARTIGNETTI COMPANIES,14217,11.18,16.99,750.0,Chevalier L'Aujardiere Chard,2,22.36,21,271.84,356.78999999999996,2.32,144929.24,334.42999999999995,10.5,93.73300821211356,15.956618962432914,11.18,Small,-212.42
3960,DIAGEO NORTH AMERICA INC,241,11.19,14.99,1000.0,Capt Morgan ParrotBayPassion,2,22.38,2,14.99,29.98,2.1,257032.07,7.600000000000001,1.0,25.350233488992668,1.3395889186773906,11.19,Small,0.0
653,STATE WINE & SPIRITS,8058,23.01,31.99,750.0,Batavia Arrack Rum,1,23.01,1,31.99,31.99,0.79,8014.9800000000005,8.979999999999997,1.0,28.071272272585173,1.3902651021295087,23.01,Small,0.0
4692,KOBRAND CORPORATION,22533,23.02,34.99,750.0,Jadot Marsannay Clos Roy 12,1,23.02,10,314.91,349.90000000000003,1.1,9139.38,326.88000000000005,10.0,93.42097742212061,15.199826238053868,23.02,Small,-207.18
12546,JIM BEAM BRANDS COMPANY,189,5.76,7.49,1000.0,Leroux Apple Schnapps,4,23.04,4,14.98,29.96,4.2,123880.97,6.920000000000002,1.0,23.097463284379177,1.3003472222222223,5.76,Small,0.0
9815,WINE GROUP INC,18738,1.94,2.99,750.0,Oak Leaf Moscato,12,23.28,12,2.99,35.88,1.35,27100.41,12.600000000000001,1.0,35.11705685618729,1.541237113402062,1.9400000000000002,Small,0.0
9815,WINE GROUP INC,46664,1.94,2.99,750.0,Oak Leaf Pnt Grigio Cal,12,23.28,24,5.98,71.76,2.7,27100.41,48.480000000000004,2.0,67.55852842809364,3.082474226804124,1.9400000000000002,Small,-23.28
90047,CRUSH WINES,15589,11.68,17.99,750.0,Right Hand Man Syrah,2,23.36,2,37.98,37.98,0.22,1457.73,14.619999999999997,1.0,38.493944181147974,1.6258561643835616,11.68,Small,0.0
4692,KOBRAND CORPORATION,22543,23.48,34.99,750.0,Jadot Santenay Clos Rous 12,1,23.48,4,104.97,139.96,0.44,9139.38,116.48,4.0,83.22377822234924,5.960817717206133,23.48,Small,-70.44
8663,STAR INDUSTRIES INC.,3991,7.87,9.99,1000.0,Georgi Watermelon Vodka,3,23.61,10,59.94,99.9,10.5,12.44,76.29,3.3333333333333335,76.36636636636636,4.231257941550191,7.87,Small,-55.09
4692,KOBRAND CORPORATION,22554,23.64,34.99,750.0,Jadot Pernand Croix Blanc 12,1,23.64,3,69.98,104.97,0.33,9139.38,81.33,3.0,77.47927979422691,4.440355329949238,23.64,Small,-47.28
1392,CONSTELLATION BRANDS INC,18419,7.94,14.99,750.0,Mark West Pnt Nr Santa Lucia,3,23.82,28,190.88,409.71999999999997,3.13,79528.99,385.9,9.333333333333334,94.18627355267012,17.20067170445004,7.94,Small,-198.5
4425,MARTIGNETTI COMPANIES,20001,23.97,34.99,750.0,Soter Vyds North Vly Pnt Nr,1,23.97,78,2379.32,2729.2200000000003,8.59,144929.24,2705.2500000000005,78.0,99.12172708685999,113.85982478097624,23.97,Small,-1845.6899999999998
10754,PERFECTA WINES,23137,23.97,34.99,750.0,Circadia Cab Svgn Napa Vly,1,23.97,1,74.99,74.99,0.11,28720.52,51.019999999999996,1.0,68.03573809841312,3.128493950771798,23.97,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20376,11.99,25.99,375.0,Duval-Leroy Prestige Rose,2,23.98,22,179.89999999999998,395.78,1.24,68054.7,371.79999999999995,11.0,93.94107837687604,16.5045871559633,11.99,Small,-239.8
480,BACARDI USA INC,5181,23.99,29.99,750.0,Leblon Cedilla Acai Liqueur,1,23.99,3,89.97,89.97,2.37,89286.27,65.98,3.0,73.3355562965433,3.7503126302626097,23.99,Small,-47.98
4425,MARTIGNETTI COMPANIES,12149,23.99,35.99,750.0,Hobbs Crossbarn Pnt Nr RRV,1,23.99,76,1763.51,2735.2400000000002,8.43,144929.24,2711.2500000000005,76.0,99.12292888375427,114.01583993330556,23.99,Small,-1799.2499999999998
17035,PERNOD RICARD USA,18874,4.05,8.99,750.0,Jacobs Crk Sweet Red,6,24.3,6,6.99,41.94,0.68,123780.22,17.639999999999997,1.0,42.06008583690986,1.7259259259259259,4.05,Small,0.0
3252,E & J GALLO WINERY,23065,2.03,2.99,500.0,Liberty Crk Pnt Grigio,12,24.36,12,2.99,35.88,0.9,61966.91,11.520000000000003,1.0,32.107023411371244,1.4729064039408868,2.03,Small,0.0
9815,WINE GROUP INC,23563,4.1,5.99,1000.0,Flip Flop Pnt Grigio,6,24.6,6,5.99,35.94,0.9,27100.41,11.339999999999996,1.0,31.552587646076784,1.4609756097560973,4.1000000000000005,Small,0.0
653,STATE WINE & SPIRITS,17196,12.33,18.99,750.0,Cocchi Vermouth di Torino Sw,2,24.66,2,37.98,37.98,0.22,8014.9800000000005,13.319999999999997,1.0,35.07109004739336,1.5401459854014596,12.33,Small,0.0
7153,PINE STATE TRADING CO,23948,25.15,38.99,750.0,Ch La Croix Lartigue 09,1,25.15,101,3236.17,3937.9900000000002,11.15,15884.82,3912.84,101.0,99.36134931779918,156.58011928429426,25.15,Small,-2515.0
6359,OLE SMOKY DISTILLERY LLC,2108,12.59,15.99,750.0,Ole Smoky Strawberry Lightin,2,25.18,9,127.92,143.91,7.1000000000000005,1922.0,118.72999999999999,4.5,82.50295323466055,5.715250198570294,12.59,Small,-88.13
4425,MARTIGNETTI COMPANIES,34021,12.66,18.99,750.0,Chanrion Cote de Brouilly,2,25.32,20,303.84,379.79999999999995,2.21,144929.24,354.47999999999996,10.0,93.33333333333333,14.999999999999998,12.66,Small,-227.88
9815,WINE GROUP INC,20997,2.12,3.29,750.0,Grape & Vine Pnt Grigio,12,25.44,12,3.29,39.48,1.35,27100.41,14.039999999999996,1.0,35.562310030395125,1.55188679245283,2.12,Small,0.0
17037,Dunn Wine Brokers,11881,25.51,36.99,750.0,R Stemmler Carneros Pnt Nr E,1,25.51,2,73.98,73.98,0.22,358.03000000000003,48.47,2.0,65.5177074885104,2.9000392003136026,25.51,Small,-25.51
9165,ULTRA BEVERAGE COMPANY LLP,9031,25.77,32.99,750.0,Tempus Fugit de Violettes,1,25.77,1,32.99,32.99,0.79,68054.7,7.220000000000002,1.0,21.885419824189153,1.2801707411719054,25.77,Small,0.0
12546,JIM BEAM BRANDS COMPANY,1035,8.59,12.99,750.0,Pinnacle Vodka Gift Pak,3,25.77,76,734.35,857.24,59.93,123880.97,831.47,25.333333333333332,96.99384069805423,33.26503686457121,8.59,Small,-627.0699999999999
4425,MARTIGNETTI COMPANIES,19304,6.45,15.99,750.0,Dalton Canaan Red,4,25.8,11,59.94,109.89,1.23,144929.24,84.09,2.75,76.52197652197653,4.2593023255813955,6.45,Small,-45.15
90024,VINILANDIA USA,45993,6.49,10.99,750.0,Casa Liliana Good Merlot,4,25.96,13,98.91,142.87,1.44,2802.64,116.91,3.25,81.82963533282003,5.50346687211094,6.49,Small,-58.410000000000004
7153,PINE STATE TRADING CO,23945,13.01,18.99,750.0,Ch Haut Piquat 09,2,26.02,33,436.77,626.67,3.64,15884.82,600.65,16.5,95.84789442609349,24.084166026133744,13.01,Small,-403.31
4692,KOBRAND CORPORATION,25078,26.14,39.99,750.0,Jadot Savigny Bl Clos de Gue,1,26.14,28,839.7900000000001,1119.72,3.08,9139.38,1093.58,28.0,97.66548780052156,42.83550114766641,26.14,Small,-705.78
9165,ULTRA BEVERAGE COMPANY LLP,2345,26.71,49.99,750.0,Prichard's Single Malt,1,26.71,1,34.99,34.99,0.79,68054.7,8.280000000000001,1.0,23.663903972563592,1.3099962560838638,26.71,Small,0.0
90024,VINILANDIA USA,45992,6.75,10.99,750.0,Casa Liliana Good Chard,4,27.0,53,373.66,582.47,5.88,2802.64,555.47,13.25,95.36456813226432,21.572962962962965,6.75,Small,-330.75
17035,PERNOD RICARD USA,8063,1.59,1.99,50.0,Absolut Pears,17,27.029999999999998,376,477.6,748.24,19.04,123780.22,721.21,22.11764705882353,96.3875227199829,27.681834998150205,1.5899999999999999,Small,-570.8100000000001
9744,FREDERICK WILDMAN & SONS,24388,13.6,19.99,750.0,Steph Avrn Chn Vielles Vig,2,27.2,50,819.5899999999999,999.4999999999999,5.53,3999.93,972.2999999999998,25.0,97.27863931965982,36.74632352941176,13.6,Small,-652.8
3252,E & J GALLO WINERY,24813,2.27,3.29,750.0,Looking Glass Cab Svgn,12,27.24,12,3.29,39.48,1.35,61966.91,12.239999999999998,1.0,31.00303951367781,1.449339207048458,2.27,Small,0.0
3252,E & J GALLO WINERY,24816,2.27,3.29,750.0,Looking Glass Wh Znfdl,12,27.24,12,3.29,39.48,1.35,61966.91,12.239999999999998,1.0,31.00303951367781,1.449339207048458,2.27,Small,0.0
9815,WINE GROUP INC,19255,2.28,3.49,750.0,Yosemite Road Red,12,27.36,15,24.43,52.35,1.67,27100.41,24.990000000000002,1.25,47.73638968481376,1.9133771929824563,2.28,Small,-6.84
3960,DIAGEO NORTH AMERICA INC,1761,27.77,34.99,1000.0,Bulleit 95 Rye,1,27.77,1,34.99,34.99,1.05,257032.07,7.220000000000002,1.0,20.63446699056874,1.2599927979834356,27.77,Small,0.0
3252,E & J GALLO WINERY,14626,4.63,6.99,1500.0,Carlo Rossi Sweet Red,6,27.78,6,27.96,41.94,1.34,61966.91,14.159999999999997,1.0,33.76251788268955,1.509719222462203,4.63,Small,0.0
10754,PERFECTA WINES,23747,27.88,40.99,750.0,Ch Cantemerie 12 Haut-Medoc,1,27.88,53,1680.5900000000001,2172.4700000000003,5.86,28720.52,2144.59,53.0,98.71666812430091,77.92216642754664,27.88,Small,-1449.76
9165,ULTRA BEVERAGE COMPANY LLP,22624,28.1,42.99,750.0,A Bichot Merc Champs M,1,28.1,12,257.94,515.88,1.34,68054.7,487.78,12.0,94.5529968209661,18.35871886120996,28.1,Small,-309.1
98450,Serralles Usa LLC,262,9.37,11.99,1000.0,Don Q Cristal Rum,3,28.11,4,23.98,47.96,4.2,856.02,19.85,1.3333333333333333,41.388657214345294,1.7061543934542869,9.37,Small,-9.37
2450,DJINN SPIRITS LLC,2150,28.34,35.99,750.0,Beat 3 Single Malt Whiskey,1,28.34,1,36.99,36.99,0.79,251.28,8.650000000000002,1.0,23.384698567180322,1.3052223006351447,28.34,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24314,28.38,43.99,750.0,Ch Pez 12 St-Estephe,1,28.38,73,2463.44,3211.27,8.05,19016.59,3182.89,73.0,99.11623750105099,113.15257223396759,28.38,Small,-2043.36
11567,CAMPARI AMERICA,3371,0.71,0.99,50.0,Skyy Infusions Georgia Peach,40,28.4,218,81.17999999999999,215.82,11.280000000000001,20964.81,187.42,5.45,86.84088592345472,7.599295774647888,0.71,Small,-126.38
7749,R.P.IMPORTS INC,19586,28.76,41.99,750.0,Ch Godeau St Emilion 10 Cru,1,28.76,3,83.98,125.97,0.33,91.5,97.21,3.0,77.16916726204651,4.3800417246175245,28.76,Small,-57.52
9165,ULTRA BEVERAGE COMPANY LLP,2147,14.39,17.99,750.0,Meletti Amaro,2,28.78,2,17.99,35.98,1.57,68054.7,7.199999999999996,1.0,20.011117287381868,1.2501737317581652,14.39,Small,0.0
4692,KOBRAND CORPORATION,25064,29.52,43.99,750.0,Jadot Beaune Bressandes 13,1,29.52,25,879.8000000000001,1099.75,2.75,9139.38,1070.23,25.0,97.31575358035917,37.25440379403794,29.52,Small,-708.48
9815,WINE GROUP INC,22412,2.46,3.79,750.0,Harthill Farms Chard,12,29.52,12,3.79,45.48,1.35,27100.41,15.959999999999997,1.0,35.092348284960416,1.540650406504065,2.46,Small,0.0
8735,SURVILLE ENTERPRISES CORP,17342,2.97,7.99,750.0,Salmon & Trout Bordeaux Blnc,10,29.7,20,17.96,89.8,2.24,263.32,60.099999999999994,2.0,66.92650334075724,3.0235690235690234,2.9699999999999998,Small,-29.700000000000003
7153,PINE STATE TRADING CO,2137,29.99,40.99,750.0,Glen Moray 10 Yr Chard Cask,1,29.99,78,2806.79,3074.2200000000003,61.57,15884.82,3044.2300000000005,78.0,99.02446799513373,102.5081693897966,29.99,Small,-2309.23
9165,ULTRA BEVERAGE COMPANY LLP,9035,30.3,39.99,750.0,Tempus Fugit Gran Classico,1,30.3,1,39.99,39.99,0.79,68054.7,9.690000000000001,1.0,24.231057764441115,1.3198019801980199,30.3,Small,0.0
9552,M S WALKER INC,3892,2.18,3.99,750.0,Zhenka Vodka 80 Proof,14,30.52,61,89.77000000000001,240.39000000000001,48.03,55551.82,209.87,4.357142857142857,87.30396439119762,7.876474442988205,2.18,Small,-102.46000000000001
5612,MILTONS DISTRIBUTING CO,17887,2.56,3.79,750.0,Trader Joe's Chard 720 Btls,12,30.72,12,3.79,45.48,1.35,9.46,14.759999999999998,1.0,32.45382585751979,1.48046875,2.56,Small,0.0
9744,FREDERICK WILDMAN & SONS,11259,31.16,47.99,750.0,Jaboulet Crozes Herm 10 Thal,1,31.16,7,287.94,335.93,0.77,3999.93,304.77,7.0,90.7242580299467,10.780808729139924,31.16,Small,-186.96
9552,M S WALKER INC,20257,10.45,15.99,750.0,Zerran Tinto Montsant,3,31.35,9,59.96,139.91,1.01,55551.82,108.56,3.0,77.59273818883568,4.462838915470494,10.450000000000001,Small,-62.699999999999996
2000,SOUTHERN WINE & SPIRITS NE,23496,31.5,45.99,750.0,Ch Reserve d La Cometesse 11,1,31.5,15,551.88,689.85,1.65,19016.59,658.35,15.0,95.4337899543379,21.900000000000002,31.5,Small,-441.0
7153,PINE STATE TRADING CO,4723,0.77,0.99,50.0,Kinky Flame Whisky,41,31.57,1330,430.65,1316.7,69.06,15884.82,1285.13,32.4390243902439,97.60233918128655,41.707317073170735,0.77,Small,-992.53
4425,MARTIGNETTI COMPANIES,1656,15.99,19.99,750.0,Forbidden Secret Pumpkin Crm,2,31.98,2,19.99,39.98,1.57,144929.24,7.9999999999999964,1.0,20.010005002501245,1.2501563477173232,15.99,Small,0.0
5612,MILTONS DISTRIBUTING CO,23905,5.33,7.99,750.0,King Rabbit Malbec Pay D'Oc,6,31.98,18,15.98,143.82,2.0300000000000002,9.46,111.83999999999999,3.0,77.76387150604921,4.49718574108818,5.33,Small,-63.96
9552,M S WALKER INC,20189,16.01,38.99,750.0,Steele 09 Bien Nacido Pnt Nr,2,32.02,14,220.41,342.85999999999996,1.55,55551.82,310.84,7.0,90.66091115907368,10.707682698313551,16.01,Small,-192.12
4692,KOBRAND CORPORATION,11274,32.18,49.99,750.0,Nardi Brunello di Montalcino,1,32.18,13,199.96,649.87,1.45,9139.38,617.69,13.0,95.04824041731425,20.194841516469857,32.18,Small,-386.15999999999997
10754,PERFECTA WINES,6957,10.76,18.99,750.0,Torna Sorrento Limoncello,3,32.28,19,195.86,265.81,14.97,28720.52,233.53,6.333333333333333,87.85598735939205,8.23451053283767,10.76,Small,-172.16
2000,SOUTHERN WINE & SPIRITS NE,20066,32.46,49.99,750.0,Ch Pagodes de Cos 10 Brdx,1,32.46,1,99.99,99.99,0.11,19016.59,67.53,1.0,67.53675367536755,3.0804066543438076,32.46,Small,0.0
4425,MARTIGNETTI COMPANIES,23661,32.66,48.99,750.0,Bouvier Morey St Denis Rue d,1,32.66,37,832.83,1812.63,4.12,144929.24,1779.97,37.0,98.1981981981982,55.50000000000001,32.66,Small,-1175.7599999999998
10754,PERFECTA WINES,15871,10.95,15.99,750.0,Cyan Toro Zamora,3,32.85,77,767.52,1231.23,8.56,28720.52,1198.38,25.666666666666668,97.33193635632661,37.480365296803654,10.950000000000001,Small,-810.3
4425,MARTIGNETTI COMPANIES,21519,32.89,49.99,750.0,Copain Monument Tree Pnt Nr,1,32.89,21,649.87,1049.79,2.33,144929.24,1016.9,21.0,96.86699244610827,31.918212222560047,32.89,Small,-657.8
10754,PERFECTA WINES,25156,32.89,49.99,750.0,Champagne Malard Grand Cru B,1,32.89,23,1049.79,1149.77,2.53,28720.52,1116.8799999999999,23.0,97.1394278855771,34.95804195804196,32.89,Small,-723.58
1392,CONSTELLATION BRANDS INC,18000,2.75,6.99,1500.0,Vendange Sweet White,12,33.0,99,239.4,395.01,22.12,79528.99,362.01,8.25,91.64578111946533,11.969999999999999,2.75,Small,-239.25
9552,M S WALKER INC,19417,33.11,49.99,750.0,Latour 11 Merslt-Blgny P Cru,1,33.11,29,749.85,1449.71,3.23,55551.82,1416.6000000000001,29.0,97.71609494312656,43.78465720326186,33.11,Small,-927.0799999999999
90024,VINILANDIA USA,11820,3.33,13.99,750.0,Scagliola Dolcesvago Moscato,10,33.3,21,34.93,104.79,2.35,2802.64,71.49000000000001,2.1,68.22215860292013,3.1468468468468473,3.3299999999999996,Small,-36.63
3252,E & J GALLO WINERY,14620,4.76,6.99,750.0,Bodega Elena de Mendoza Mlbc,7,33.32,145,426.39,1013.55,16.18,61966.91,980.2299999999999,20.714285714285715,96.71254501504613,30.418667466986793,4.76,Small,-656.88
4425,MARTIGNETTI COMPANIES,2750,33.33,42.99,750.0,Henry DuYore's Strgt Bourbon,1,33.33,43,1805.5800000000002,1848.5700000000002,33.96,144929.24,1815.2400000000002,43.0,98.19698469627875,55.46264626462647,33.33,Small,-1399.86
9552,M S WALKER INC,3159,5.59,9.99,750.0,Sobieski Vodka,6,33.54,152,926.28,1150.98,119.84,55551.82,1117.44,25.333333333333332,97.08596152843664,34.31663685152057,5.59,Small,-816.14
7749,R.P.IMPORTS INC,19592,33.76,51.99,750.0,Ch Fonroque St Emilion 10,1,33.76,2,103.98,103.98,0.22,91.5,70.22,2.0,67.53221773417964,3.079976303317536,33.76,Small,-33.76
9552,M S WALKER INC,41079,33.78,49.99,750.0,Aalto Ribera Del Duero Red,1,33.78,1,49.99,49.99,0.11,55551.82,16.21,1.0,32.42648529705941,1.4798697454114862,33.78,Small,0.0
653,STATE WINE & SPIRITS,21300,6.8,15.99,750.0,Clos LaChance Meritage,5,34.0,40,279.72,399.6,4.43,8014.9800000000005,365.6,8.0,91.4914914914915,11.75294117647059,6.8,Small,-238.0
10754,PERFECTA WINES,13860,34.01,49.99,750.0,Calera de Villiers Pnt Nr,1,34.01,18,659.88,989.82,1.99,28720.52,955.8100000000001,18.0,96.56402174132671,29.10379300205822,34.01,Small,-578.17
1703,ALISA CARR BEVERAGES,90086,34.2,51.99,750.0,La Dame Montrose St Estep 11,1,34.2,27,1247.76,1403.73,2.98,172.0,1369.53,27.0,97.56363403218567,41.04473684210526,34.2,Small,-889.2
9744,FREDERICK WILDMAN & SONS,22438,34.24,49.99,750.0,Ch Fuisse Pouilly Fuisse 12,1,34.24,28,449.91,1399.72,3.14,3999.93,1365.48,28.0,97.55379647358043,40.87967289719626,34.24,Small,-924.48
4692,KOBRAND CORPORATION,20274,34.48,49.99,750.0,Louis Jadot Chmble-Musgny 11,1,34.48,2,99.98,99.98,0.22,9139.38,65.5,2.0,65.5131026205241,2.899651972157773,34.48,Small,-34.48
9552,M S WALKER INC,20250,34.48,49.99,750.0,Alma Negra Gran Almanegra,1,34.48,5,199.96,249.95000000000002,0.55,55551.82,215.47000000000003,5.0,86.20524104820964,7.2491299303944325,34.48,Small,-137.92
653,STATE WINE & SPIRITS,6616,17.31,21.99,750.0,Amaro Sfumato Rabarbaro,2,34.62,2,21.99,43.98,1.57,8014.9800000000005,9.36,1.0,21.282401091405184,1.2703639514731369,17.31,Small,0.0
3960,DIAGEO NORTH AMERICA INC,4173,0.79,0.99,50.0,Capt Morgan Spiced Rum 100,44,34.760000000000005,96,44.28,180.54,4.9799999999999995,257032.07,145.77999999999997,2.1818181818181817,80.74664894206269,5.1939010356731865,0.7900000000000001,Small,-41.08
2496,DUGGANS DISTILLED PRODUCTS,2976,11.59,17.99,750.0,Islay Mist 8 Yr Old Scotch,3,34.77,13,101.94,213.87,10.23,939.27,179.1,4.333333333333333,83.74246037312385,6.150992234685073,11.590000000000002,Small,-115.9
516,BANFI PRODUCTS CORP,16266,5.8,11.99,1500.0,Walnut Crest Malbec,6,34.8,6,9.99,59.94,1.35,8510.41,25.14,1.0,41.94194194194195,1.7224137931034484,5.8,Small,0.0
4425,MARTIGNETTI COMPANIES,19703,2.93,4.49,750.0,Round Hill Chard,12,35.16,12,4.49,53.88,1.35,144929.24,18.720000000000006,1.0,34.743875278396445,1.5324232081911264,2.9299999999999997,Small,0.0
480,BACARDI USA INC,1020,18.11,28.99,750.0,B & B Dom VAP,2,36.22,52,969.6199999999999,1319.48,41.01,89286.27,1283.26,26.0,97.25497923424379,36.42959690778576,18.11,Small,-905.5
1128,BROWN-FORMAN CORP,1173,36.5,45.99,1000.0,Woodford Rsv Cotton Restrant,1,36.5,32,275.94,1471.68,33.6,68601.68,1435.18,32.0,97.51984126984127,40.32,36.5,Small,-1131.5
4425,MARTIGNETTI COMPANIES,24260,36.54,52.99,750.0,Red Car Ritchie Vyd Chard,1,36.54,19,741.86,1006.8100000000001,2.11,144929.24,970.2700000000001,19.0,96.37071542793576,27.553639846743298,36.54,Small,-657.72
653,STATE WINE & SPIRITS,32823,18.36,26.99,750.0,Beaucanon Merlot Napa,2,36.72,3,80.97,80.97,0.33,8014.9800000000005,44.25,1.5,54.64987032234161,2.2050653594771243,18.36,Small,-18.36
653,STATE WINE & SPIRITS,20165,12.25,18.99,750.0,Bonal Apertif,3,36.75,3,37.98,56.97,0.33,8014.9800000000005,20.22,1.0,35.49236440231701,1.550204081632653,12.25,Small,0.0
3252,E & J GALLO WINERY,15004,3.1,4.49,750.0,David Stone Pnt Nr,12,37.2,12,4.49,53.88,1.35,61966.91,16.68,1.0,30.957683741648108,1.4483870967741934,3.1,Small,0.0
1128,BROWN-FORMAN CORP,2577,37.87,49.99,750.0,Jack Daniels 2 Yr Rested Rye,1,37.87,10,349.93,499.90000000000003,7.88,68601.68,462.03000000000003,10.0,92.4244848969794,13.200422498019542,37.87,Small,-340.83
10754,PERFECTA WINES,23145,19.2,28.99,750.0,Ch de Chantegrive Graves Rou,2,38.4,75,1710.4099999999999,2174.25,8.28,28720.52,2135.85,37.5,98.23387374956882,56.62109375,19.2,Small,-1401.6
653,STATE WINE & SPIRITS,2931,19.28,26.99,750.0,Hayman's Sloe Gin,2,38.56,2,53.98,53.98,1.58,8014.9800000000005,15.419999999999995,1.0,28.56613560577991,1.3998962655601659,19.28,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,44033,3.24,4.99,187.0,Zardetto Pros di Coneg Brut,12,38.88,64,172.18,345.86,1.8599999999999999,19016.59,306.98,5.333333333333333,88.75845717920546,8.895576131687243,3.24,Small,-168.48000000000002
4425,MARTIGNETTI COMPANIES,18459,3.26,4.99,750.0,Tussock Jumper Malbec,12,39.12,12,24.950000000000003,59.88,1.34,144929.24,20.760000000000005,1.0,34.669338677354716,1.5306748466257671,3.26,Small,0.0
1392,CONSTELLATION BRANDS INC,17033,9.86,26.99,3000.0,Black Box Moscato B/B,4,39.44,9,104.93,134.91,4.05,79528.99,95.47,2.25,70.76569564895115,3.4206389452332657,9.86,Small,-49.3
10754,PERFECTA WINES,19769,13.15,29.99,750.0,Kismet Wine Papa's All-Black,3,39.45,126,779.6099999999999,2518.74,14.1,28720.52,2479.29,42.0,98.43374067986375,63.84638783269961,13.15,Small,-1617.45
12546,JIM BEAM BRANDS COMPANY,923,9.92,12.99,1000.0,DeKuyper Peach Pucker,4,39.68,7,77.94,90.93,7.3500000000000005,123880.97,51.25000000000001,1.75,56.36203673155175,2.291582661290323,9.92,Small,-29.759999999999998
4692,KOBRAND CORPORATION,43871,13.24,29.99,750.0,Sette Ponti Crognolo Toscan,3,39.72,7,59.97,139.93,0.79,9139.38,100.21000000000001,2.3333333333333335,71.61437861788038,3.522910372608258,13.24,Small,-52.96
10754,PERFECTA WINES,21503,13.42,20.99,750.0,Cambrige Meritage Napa Vly,3,40.26,56,1006.56,1282.4399999999998,6.19,28720.52,1242.1799999999998,18.666666666666668,96.8606718442968,31.853949329359164,13.42,Small,-711.26
9819,TREASURY WINE ESTATES,18978,6.75,9.99,750.0,900 Grapes Svgn Bl,6,40.5,6,9.99,59.94,0.68,14836.57,19.439999999999998,1.0,32.43243243243243,1.48,6.75,Small,0.0
